InvoiceNo,CustomerID,InvoiceDate,InvoiceTotal,NumItems
568469,14141.0,2011-09-27 11:38:00,204.15,81
568471,17805.0,2011-09-27 11:49:00,512.31,478
568472,12517.0,2011-09-27 11:50:00,417.2,210
568480,17490.0,2011-09-27 11:52:00,396.2,118
568485,17511.0,2011-09-27 11:53:00,566.56,1264
568491,15443.0,2011-09-27 11:58:00,369.54,194
568492,18278.0,2011-09-27 11:58:00,173.9,66
568493,12987.0,2011-09-27 12:03:00,254.4,111
568494,16266.0,2011-09-27 12:08:00,100.77,45
568495,14755.0,2011-09-27 12:08:00,304.3,128
568505,15311.0,2011-09-27 12:17:00,626.52,380
568509,16422.0,2011-09-27 12:26:00,504.96,480
568510,13555.0,2011-09-27 12:26:00,1693.7,1321
568511,16422.0,2011-09-27 12:26:00,109.2,168
568512,14101.0,2011-09-27 12:28:00,1032.4,536
568513,13555.0,2011-09-27 12:36:00,865.53,471
568515,14466.0,2011-09-27 12:44:00,205.20000000000002,232
568517,14456.0,2011-09-27 12:52:00,383.65999999999997,366
568518,12680.0,2011-09-27 12:53:00,189.2,65
568519,16607.0,2011-09-27 12:57:00,314.36,266
568526,17656.0,2011-09-27 13:04:00,614.64,908
568527,13178.0,2011-09-27 13:21:00,765.0,539
568528,13979.0,2011-09-27 13:32:00,869.87,639
568529,16181.0,2011-09-27 13:38:00,305.54,152
568530,17591.0,2011-09-27 13:42:00,362.8,124
568531,16713.0,2011-09-27 13:49:00,629.2,665
568533,15061.0,2011-09-27 13:56:00,1031.28,614
568535,15241.0,2011-09-27 14:00:00,66.66,46
568536,15061.0,2011-09-27 14:01:00,291.23999999999995,266
568537,15061.0,2011-09-27 14:04:00,1001.4,274
568538,15061.0,2011-09-27 14:07:00,1668.84,717
568539,13016.0,2011-09-27 14:07:00,352.15999999999997,206
568540,13016.0,2011-09-27 14:08:00,12.48,6
568541,14047.0,2011-09-27 14:08:00,321.54,62
568542,16750.0,2011-09-27 14:31:00,93.07000000000001,30
568547,15568.0,2011-09-27 14:37:00,228.31,169
568549,13950.0,2011-09-27 14:52:00,144.35,69
568550,14883.0,2011-09-27 14:58:00,29.3,20
568551,14883.0,2011-09-27 14:58:00,184.20999999999998,250
568552,14824.0,2011-09-27 15:16:00,313.6,132
568553,15674.0,2011-09-27 15:17:00,1066.94,649
568554,12455.0,2011-09-27 15:31:00,290.5,323
568555,16122.0,2011-09-27 15:34:00,134.16000000000003,216
568556,15827.0,2011-09-27 15:35:00,237.93,133
568558,16354.0,2011-09-27 16:28:00,366.1,144
568564,17576.0,2011-09-27 17:03:00,226.5,97
568566,17609.0,2011-09-27 17:47:00,213.35,86
568568,14412.0,2011-09-28 08:48:00,462.45,666
568569,17857.0,2011-09-28 09:02:00,585.0,300
568574,13862.0,2011-09-28 09:15:00,308.4,264
568576,17017.0,2011-09-28 09:40:00,815.04,700
568577,15301.0,2011-09-28 09:41:00,273.1,102
568578,15301.0,2011-09-28 09:43:00,445.69,201
568583,15584.0,2011-09-28 10:09:00,138.03,75
568585,17370.0,2011-09-28 10:14:00,110.12,130
568586,16119.0,2011-09-28 10:15:00,309.48,172
568588,14109.0,2011-09-28 10:18:00,144.2,88
568589,17405.0,2011-09-28 10:27:00,489.70000000000005,228
568590,13126.0,2011-09-28 10:29:00,308.56,486
568591,17088.0,2011-09-28 10:39:00,352.62,222
568592,17469.0,2011-09-28 10:42:00,441.8,172
568593,13988.0,2011-09-28 10:54:00,1261.81,1076
568594,13397.0,2011-09-28 10:56:00,315.94,72
568595,16681.0,2011-09-28 11:11:00,20.16,48
568614,13515.0,2011-09-28 11:26:00,367.16,208
568645,12656.0,2011-09-28 11:38:00,644.75,268
568647,16157.0,2011-09-28 11:48:00,168.32,44
568648,16672.0,2011-09-28 11:49:00,415.5,130
568650,13505.0,2011-09-28 11:56:00,1810.51,1225
568651,12362.0,2011-09-28 12:04:00,829.99,267
568652,15841.0,2011-09-28 12:15:00,307.32,228
568653,13798.0,2011-09-28 12:16:00,522.48,784
568654,14911.0,2011-09-28 12:20:00,1297.8500000000001,549
568655,17611.0,2011-09-28 12:20:00,292.47,167
568656,14911.0,2011-09-28 12:21:00,141.62,70
568657,16460.0,2011-09-28 12:22:00,253.26,191
568658,18242.0,2011-09-28 12:25:00,312.92,116
568659,13516.0,2011-09-28 12:28:00,474.41,264
568660,15134.0,2011-09-28 12:33:00,282.69,149
568661,18109.0,2011-09-28 12:34:00,311.37,85
568662,16764.0,2011-09-28 12:36:00,192.24,75
568663,14440.0,2011-09-28 12:46:00,373.02000000000004,108
568665,13018.0,2011-09-28 12:52:00,282.09,273
568666,14609.0,2011-09-28 12:54:00,115.2,720
568667,14606.0,2011-09-28 13:00:00,109.96000000000001,44
568668,15750.0,2011-09-28 13:00:00,508.07,214
568669,13488.0,2011-09-28 13:04:00,338.06,139
568670,14978.0,2011-09-28 13:07:00,394.14,108
568671,13139.0,2011-09-28 13:13:00,1873.62,1073
568672,15348.0,2011-09-28 13:17:00,158.04,84
568673,16182.0,2011-09-28 13:23:00,1773.65,991
568674,12708.0,2011-09-28 13:30:00,367.37,165
568675,14298.0,2011-09-28 13:32:00,741.9,540
568676,18242.0,2011-09-28 13:43:00,1225.49,493
568680,18265.0,2011-09-28 14:10:00,312.96,87
568685,16394.0,2011-09-28 14:21:00,308.76,612
568686,16115.0,2011-09-28 14:26:00,361.34,214
568687,16321.0,2011-09-28 14:26:00,75.0,36
568688,16458.0,2011-09-28 14:38:00,157.66,128
568690,16332.0,2011-09-28 14:43:00,469.02,280
568692,13901.0,2011-09-28 14:48:00,214.92000000000002,192
568695,16321.0,2011-09-28 14:55:00,75.0,36
568696,13842.0,2011-09-28 14:56:00,638.66,404
568697,16281.0,2011-09-28 14:57:00,2062.06,934
568698,14911.0,2011-09-28 14:57:00,530.77,334
568699,12352.0,2011-09-28 14:58:00,266.25,52
568700,16690.0,2011-09-28 15:02:00,139.07999999999998,92
568701,13924.0,2011-09-28 15:07:00,679.03,437
568702,17950.0,2011-09-28 15:18:00,219.03,180
568703,12748.0,2011-09-28 15:21:00,1313.52,1816
568704,13321.0,2011-09-28 15:24:00,308.32,232
568705,14434.0,2011-09-28 15:31:00,310.8,92
568706,14911.0,2011-09-28 15:32:00,329.75,59
568707,14911.0,2011-09-28 15:33:00,50.4,16
568708,12393.0,2011-09-28 15:41:00,521.5,294
568709,15036.0,2011-09-28 15:42:00,219.85999999999999,176
568710,14649.0,2011-09-28 15:42:00,319.08,315
568711,14947.0,2011-09-28 15:48:00,112.32,61
568712,17841.0,2011-09-28 15:50:00,748.1,303
568713,13061.0,2011-09-28 16:04:00,248.61,107
568715,17783.0,2011-09-28 16:07:00,171.06,301
568717,18102.0,2011-09-28 16:17:00,2748.0,600
568718,18102.0,2011-09-28 16:17:00,91.6,20
568726,16775.0,2011-09-28 16:35:00,183.53,68
568727,15796.0,2011-09-28 16:38:00,311.99,113
568728,17513.0,2011-09-28 16:42:00,513.2,254
568729,16909.0,2011-09-28 16:45:00,379.14,436
568780,18235.0,2011-09-29 08:27:00,1046.68,872
568781,14952.0,2011-09-29 08:28:00,2505.84,1000
568782,13985.0,2011-09-29 08:53:00,1018.22,494
568783,17739.0,2011-09-29 09:03:00,542.16,120
568784,15144.0,2011-09-29 09:15:00,141.6,20
568785,16929.0,2011-09-29 09:16:00,110.83999999999999,80
568786,15144.0,2011-09-29 09:16:00,303.2,128
568787,13741.0,2011-09-29 09:19:00,305.3,75
568788,17894.0,2011-09-29 09:23:00,123.06,50
568789,14522.0,2011-09-29 09:37:00,70.8,10
568790,14062.0,2011-09-29 09:44:00,424.8,60
568791,16650.0,2011-09-29 09:51:00,518.42,372
568792,18192.0,2011-09-29 09:53:00,957.97,339
568793,16011.0,2011-09-29 09:55:00,271.88,166
568794,17447.0,2011-09-29 10:10:00,372.48,350
568795,17870.0,2011-09-29 10:19:00,159.79,77
568797,13694.0,2011-09-29 10:22:00,2377.0,1340
568798,12615.0,2011-09-29 10:23:00,576.65,338
568800,14868.0,2011-09-29 10:45:00,337.70000000000005,182
568801,14475.0,2011-09-29 10:46:00,303.68,204
568802,14834.0,2011-09-29 10:49:00,421.90000000000003,196
568803,15030.0,2011-09-29 10:50:00,365.52000000000004,216
568804,17819.0,2011-09-29 10:52:00,236.39999999999998,40
568805,12826.0,2011-09-29 10:55:00,234.0,133
568819,17427.0,2011-09-29 11:29:00,100.8,34
568828,15175.0,2011-09-29 11:31:00,224.14,454
568829,17633.0,2011-09-29 11:33:00,355.89,223
568831,16059.0,2011-09-29 11:35:00,403.26,211
568833,17348.0,2011-09-29 11:39:00,500.46,704
568868,12957.0,2011-09-29 12:00:00,872.23,441
568869,12957.0,2011-09-29 12:01:00,53.2,24
568870,17930.0,2011-09-29 12:11:00,296.46,285
568872,12372.0,2011-09-29 12:12:00,383.12,202
568873,14188.0,2011-09-29 12:15:00,334.5,201
568874,14524.0,2011-09-29 12:16:00,191.11,28
568875,14527.0,2011-09-29 12:23:00,160.7,35
568876,13881.0,2011-09-29 12:24:00,325.5,112
568877,14680.0,2011-09-29 12:31:00,2163.95,891
568878,14524.0,2011-09-29 12:34:00,411.55,120
568880,14524.0,2011-09-29 12:39:00,100.4,79
568881,13960.0,2011-09-29 12:39:00,128.1,40
568882,12839.0,2011-09-29 12:39:00,278.66,205
568883,18198.0,2011-09-29 12:43:00,376.64,176
568893,15712.0,2011-09-29 13:03:00,99.60000000000001,24
568894,17528.0,2011-09-29 13:04:00,779.36,494
568895,15356.0,2011-09-29 13:11:00,336.82,194
568896,16361.0,2011-09-29 13:13:00,334.94,206
568897,13886.0,2011-09-29 13:17:00,243.56,126
568898,13354.0,2011-09-29 13:17:00,743.53,604
568900,13647.0,2011-09-29 13:21:00,472.04,218
568901,15050.0,2011-09-29 13:22:00,1293.18,901
568902,13503.0,2011-09-29 13:23:00,216.85,248
568904,14691.0,2011-09-29 13:29:00,423.59000000000003,133
568905,14691.0,2011-09-29 13:30:00,70.8,10
568906,14681.0,2011-09-29 13:31:00,60.0,16
568907,15370.0,2011-09-29 13:35:00,525.79,187
568908,16653.0,2011-09-29 13:38:00,1117.86,709
568909,16818.0,2011-09-29 13:38:00,693.34,524
568910,16574.0,2011-09-29 13:39:00,451.44,416
568912,17528.0,2011-09-29 13:45:00,327.72,274
568913,15050.0,2011-09-29 13:45:00,30.0,24
568915,14948.0,2011-09-29 13:56:00,195.04,116
568916,15452.0,2011-09-29 14:08:00,166.07999999999998,86
568917,15955.0,2011-09-29 14:11:00,477.14,380
568918,15955.0,2011-09-29 14:12:00,25.200000000000003,12
568919,12937.0,2011-09-29 14:38:00,398.21,253
568921,17373.0,2011-09-29 14:40:00,146.22,90
568938,17220.0,2011-09-29 14:46:00,325.73,253
568943,17306.0,2011-09-29 14:50:00,506.18,874
568944,16589.0,2011-09-29 14:50:00,244.56,212
568945,14239.0,2011-09-29 14:52:00,338.5,100
568947,14696.0,2011-09-29 15:04:00,319.87,353
568950,12458.0,2011-09-29 15:25:00,505.48,236
568951,17724.0,2011-09-29 15:26:00,418.7,110
568952,14305.0,2011-09-29 15:29:00,810.51,507
568953,12728.0,2011-09-29 15:31:00,219.01999999999998,163
568954,13576.0,2011-09-29 15:32:00,502.44000000000005,176
568955,13759.0,2011-09-29 15:40:00,560.4100000000001,267
568966,14681.0,2011-09-29 15:52:00,45.0,12
568984,17813.0,2011-09-29 15:57:00,306.61,67
568987,12709.0,2011-09-29 15:58:00,824.83,321
568988,12718.0,2011-09-29 16:38:00,238.25,203
568989,14709.0,2011-09-29 16:41:00,311.3,160
568990,15933.0,2011-09-29 16:42:00,316.46,271
568991,18204.0,2011-09-29 16:44:00,626.38,288
568992,17218.0,2011-09-29 16:48:00,278.65,195
568993,15062.0,2011-09-29 16:51:00,173.82,222
568994,12598.0,2011-09-29 16:52:00,361.76,288
568995,16779.0,2011-09-29 16:53:00,891.5500000000001,411
568996,13131.0,2011-09-29 17:16:00,447.3,153
568997,16233.0,2011-09-29 17:27:00,210.18,84
568998,17905.0,2011-09-29 17:33:00,181.25,125
568999,15949.0,2011-09-29 17:34:00,237.04000000000002,168
569000,17015.0,2011-09-29 17:36:00,1045.48,1153
569001,12703.0,2011-09-29 17:52:00,283.55,164
569002,17572.0,2011-09-29 17:53:00,30.75,15
569003,13364.0,2011-09-29 18:13:00,134.95999999999998,71
569004,14409.0,2011-09-29 18:18:00,115.72,70
569005,16268.0,2011-09-29 18:30:00,493.76,465
569006,16268.0,2011-09-29 18:30:00,173.89,68
569007,17552.0,2011-09-29 18:51:00,615.39,565
569008,15114.0,2011-09-29 18:53:00,376.02,466
569009,15984.0,2011-09-29 19:30:00,243.2,146
569010,14156.0,2011-09-30 07:36:00,5867.08,2720
569011,14655.0,2011-09-30 08:14:00,400.61,239
569012,15187.0,2011-09-30 08:18:00,194.18,162
569013,15187.0,2011-09-30 08:19:00,303.0,84
569014,18053.0,2011-09-30 09:05:00,300.02,302
569015,13575.0,2011-09-30 09:20:00,258.46,154
569016,14916.0,2011-09-30 09:20:00,301.21999999999997,306
569017,13813.0,2011-09-30 09:22:00,281.94,177
569018,12676.0,2011-09-30 09:25:00,151.68,109
569019,15602.0,2011-09-30 09:38:00,402.24,428
569020,15321.0,2011-09-30 09:39:00,1238.54,554
569021,15321.0,2011-09-30 09:40:00,350.3,82
569022,17725.0,2011-09-30 09:45:00,333.96,172
569024,12822.0,2011-09-30 10:04:00,257.98,126
569025,18041.0,2011-09-30 10:08:00,356.75,108
569026,16101.0,2011-09-30 10:18:00,1290.7,757
569027,13089.0,2011-09-30 10:19:00,712.0600000000001,370
569028,14911.0,2011-09-30 10:20:00,272.15999999999997,386
569029,17450.0,2011-09-30 10:25:00,320.0,40
569030,17450.0,2011-09-30 10:27:00,2800.0,350
569033,15611.0,2011-09-30 10:40:00,6.0,1
569035,15565.0,2011-09-30 10:44:00,88.8,28
569036,18217.0,2011-09-30 10:44:00,317.90000000000003,268
569037,13263.0,2011-09-30 10:45:00,499.49,565
569046,14422.0,2011-09-30 10:48:00,1285.98,1286
569060,13954.0,2011-09-30 10:52:00,227.41,49
569077,13092.0,2011-09-30 11:18:00,38.08,184
569078,14688.0,2011-09-30 11:41:00,234.73000000000002,137
569079,14226.0,2011-09-30 11:45:00,185.77,87
569080,15593.0,2011-09-30 11:46:00,199.8,60
569081,13972.0,2011-09-30 11:54:00,44.349999999999994,145
569082,18229.0,2011-09-30 11:55:00,313.8,130
569084,17949.0,2011-09-30 11:56:00,2496.0,384
569085,17949.0,2011-09-30 11:57:00,1272.0,1200
569086,17949.0,2011-09-30 11:58:00,720.0,1000
569087,13095.0,2011-09-30 12:03:00,74.39999999999999,144
569089,13764.0,2011-09-30 12:03:00,576.13,342
569097,12731.0,2011-09-30 12:06:00,1192.5,710
569099,17961.0,2011-09-30 12:12:00,3.25,1
569100,12748.0,2011-09-30 12:19:00,381.87,192
569101,14164.0,2011-09-30 12:24:00,358.0,200
569103,16133.0,2011-09-30 12:30:00,312.2,165
569104,15287.0,2011-09-30 12:30:00,340.98,176
569105,16729.0,2011-09-30 12:35:00,454.33,364
569106,17376.0,2011-09-30 12:36:00,97.35,51
569108,16013.0,2011-09-30 12:40:00,669.6,288
569110,17675.0,2011-09-30 12:44:00,1025.78,396
569111,17675.0,2011-09-30 12:45:00,25.200000000000003,12
569120,12583.0,2011-09-30 12:58:00,327.23,175
569122,12694.0,2011-09-30 13:06:00,430.17,186
569123,12748.0,2011-09-30 13:09:00,1132.55,327
569124,15172.0,2011-09-30 13:15:00,361.21,387
569125,15611.0,2011-09-30 13:21:00,142.7,26
569126,13347.0,2011-09-30 13:28:00,341.36,205
569127,15903.0,2011-09-30 13:31:00,1568.4,600
569129,15034.0,2011-09-30 13:40:00,634.03,338
569130,14911.0,2011-09-30 13:46:00,116.3,19
569132,17757.0,2011-09-30 13:54:00,253.78,181
569133,15185.0,2011-09-30 14:06:00,310.62,666
569134,15411.0,2011-09-30 14:07:00,609.05,251
569136,15834.0,2011-09-30 14:41:00,441.93,284
569139,16404.0,2011-09-30 14:55:00,443.05,157
569140,14503.0,2011-09-30 14:59:00,687.38,560
569141,13021.0,2011-09-30 15:02:00,441.61,157
569142,13021.0,2011-09-30 15:03:00,25.200000000000003,12
569143,15867.0,2011-09-30 15:04:00,357.71,118
569144,17227.0,2011-09-30 15:14:00,139.45,111
569145,18008.0,2011-09-30 15:17:00,8.28,14
569147,12842.0,2011-09-30 15:33:00,808.26,390
569148,16613.0,2011-09-30 15:52:00,618.59,293
569203,16353.0,2011-10-02 10:32:00,262.6,68
569204,16591.0,2011-10-02 10:43:00,213.5,41
569205,16923.0,2011-10-02 10:55:00,658.11,401
569206,15038.0,2011-10-02 10:58:00,173.04,77
569207,17811.0,2011-10-02 11:04:00,166.32999999999998,92
569208,16693.0,2011-10-02 11:10:00,324.45,153
569209,16626.0,2011-10-02 11:30:00,189.9,302
569210,13681.0,2011-10-02 11:41:00,327.62,152
569211,15774.0,2011-10-02 12:04:00,270.8,87
569212,15164.0,2011-10-02 12:05:00,474.87,217
569213,13782.0,2011-10-02 12:11:00,142.51,31
569214,14533.0,2011-10-02 12:22:00,326.8,1976
569215,13571.0,2011-10-02 12:30:00,205.28,200
569216,15555.0,2011-10-02 12:41:00,261.12,287
569217,15579.0,2011-10-02 12:45:00,149.0,64
569218,15952.0,2011-10-02 12:47:00,253.6,112
569219,13558.0,2011-10-02 13:01:00,201.99,126
569220,16007.0,2011-10-02 13:26:00,751.74,598
569221,14970.0,2011-10-02 13:44:00,472.31,85
569222,15906.0,2011-10-02 13:46:00,590.49,217
569223,16283.0,2011-10-02 13:49:00,743.79,646
569224,15701.0,2011-10-02 14:00:00,255.13,151
569225,16930.0,2011-10-02 14:25:00,195.31,185
569226,16930.0,2011-10-02 14:31:00,11.8,4
569227,14051.0,2011-10-02 14:37:00,973.95,181
569228,15547.0,2011-10-02 14:47:00,469.89,292
569229,14502.0,2011-10-02 14:56:00,467.95,307
569230,16533.0,2011-10-02 15:07:00,376.97,162
569231,13379.0,2011-10-02 15:18:00,299.53,309
569232,16667.0,2011-10-02 15:26:00,366.78,159
569234,17841.0,2011-10-02 15:33:00,543.75,207
569235,17841.0,2011-10-02 15:35:00,5.76,48
569236,14432.0,2011-10-02 15:49:00,306.73,319
569238,17954.0,2011-10-02 15:52:00,149.55,119
569239,14644.0,2011-10-03 08:30:00,643.26,192
569240,18059.0,2011-10-03 09:30:00,124.08,104
569241,14488.0,2011-10-03 09:30:00,1064.28,799
569242,14193.0,2011-10-03 09:34:00,430.85,195
569243,13344.0,2011-10-03 09:44:00,565.49,258
569244,13344.0,2011-10-03 09:45:00,322.08,114
569246,14096.0,2011-10-03 09:57:00,2900.99,710
569247,17924.0,2011-10-03 10:08:00,1574.52,552
569248,12886.0,2011-10-03 10:09:00,603.4,354
569249,14092.0,2011-10-03 10:15:00,351.17,153
569250,16747.0,2011-10-03 10:18:00,480.2,281
569252,14333.0,2011-10-03 10:38:00,415.2,58
569253,13635.0,2011-10-03 10:55:00,1071.03,677
569254,18116.0,2011-10-03 11:00:00,163.56,170
569255,18102.0,2011-10-03 11:01:00,5164.66,1934
569257,18102.0,2011-10-03 11:24:00,2350.98,916
569258,17330.0,2011-10-03 11:26:00,264.9,100
569261,17321.0,2011-10-03 11:34:00,659.61,368
569262,14815.0,2011-10-03 11:36:00,551.58,460
569263,18102.0,2011-10-03 11:37:00,4849.1,1702
569302,16205.0,2011-10-03 12:04:00,323.15,255
569319,14290.0,2011-10-03 12:17:00,728.5,448
569322,16912.0,2011-10-03 12:31:00,464.64,212
569323,16912.0,2011-10-03 12:32:00,32.85,5
569324,16912.0,2011-10-03 12:32:00,363.08,192
569325,16774.0,2011-10-03 12:41:00,119.32,96
569326,14360.0,2011-10-03 12:47:00,624.91,211
569327,15091.0,2011-10-03 12:47:00,480.71,346
569328,14360.0,2011-10-03 12:48:00,157.68,56
569329,17652.0,2011-10-03 13:03:00,441.82,195
569330,15311.0,2011-10-03 13:31:00,607.33,279
569331,16875.0,2011-10-03 13:39:00,957.33,581
569332,12637.0,2011-10-03 13:46:00,358.4,158
569333,13431.0,2011-10-03 13:49:00,415.41999999999996,116
569334,12931.0,2011-10-03 13:53:00,1909.36,1514
569336,15088.0,2011-10-03 14:05:00,864.19,340
569337,17396.0,2011-10-03 14:09:00,2034.0,600
569338,16013.0,2011-10-03 14:18:00,339.26,286
569339,15299.0,2011-10-03 14:18:00,830.0,250
569340,15299.0,2011-10-03 14:19:00,642.0,120
569342,16013.0,2011-10-03 14:20:00,1441.2,1160
569343,18102.0,2011-10-03 14:34:00,7298.76,1764
569357,15930.0,2011-10-03 14:52:00,426.63,139
569358,18257.0,2011-10-03 14:53:00,517.53,189
569359,18257.0,2011-10-03 14:55:00,14.850000000000001,3
569360,14653.0,2011-10-03 14:59:00,350.09,139
569361,16183.0,2011-10-03 14:59:00,338.71000000000004,113
569362,18102.0,2011-10-03 15:06:00,1023.96,314
569363,13297.0,2011-10-03 15:08:00,1315.3799999999999,618
569364,13167.0,2011-10-03 15:10:00,242.12,246
569365,18102.0,2011-10-03 15:24:00,1094.71,300
569366,18102.0,2011-10-03 15:26:00,647.52,114
569367,13994.0,2011-10-03 15:28:00,808.11,378
569368,15971.0,2011-10-03 15:29:00,260.1,125
569369,15105.0,2011-10-03 15:32:00,541.03,329
569371,14651.0,2011-10-03 15:52:00,238.28,158
569373,12971.0,2011-10-03 16:12:00,162.64,200
569382,15502.0,2011-10-03 16:44:00,3155.95,1
569383,15159.0,2011-10-03 16:46:00,1395.09,1127
569384,15159.0,2011-10-03 16:47:00,207.6,318
569385,14031.0,2011-10-03 16:48:00,1416.0,200
569386,15159.0,2011-10-03 16:48:00,243.6,38
569388,14031.0,2011-10-03 16:50:00,1416.0,200
569389,15502.0,2011-10-03 16:51:00,305.0,3
569396,16441.0,2011-10-03 17:48:00,170.2,63
569397,12747.0,2011-10-04 08:26:00,675.38,208
569398,17381.0,2011-10-04 08:27:00,359.03999999999996,408
569399,17381.0,2011-10-04 08:29:00,520.32,768
569400,17381.0,2011-10-04 08:30:00,231.0,110
569401,15111.0,2011-10-04 08:56:00,949.3000000000001,456
569402,12413.0,2011-10-04 09:00:00,194.20000000000002,81
569403,13319.0,2011-10-04 09:02:00,678.11,327
569404,13319.0,2011-10-04 09:03:00,180.0,36
569405,15241.0,2011-10-04 09:05:00,344.92,214
569406,16253.0,2011-10-04 09:09:00,1983.46,1893
569407,15694.0,2011-10-04 09:12:00,1410.26,426
569408,13881.0,2011-10-04 09:26:00,1897.1599999999999,874
569409,14110.0,2011-10-04 09:38:00,304.62,142
569411,12989.0,2011-10-04 09:49:00,566.4,80
569412,13650.0,2011-10-04 09:51:00,447.62,276
569413,13650.0,2011-10-04 09:51:00,27.0,20
569416,13801.0,2011-10-04 10:15:00,324.8,168
569417,17629.0,2011-10-04 10:29:00,593.79,372
569418,12989.0,2011-10-04 10:30:00,284.15999999999997,72
569419,15864.0,2011-10-04 10:31:00,520.54,202
569420,16881.0,2011-10-04 10:33:00,432.0,600
569423,16882.0,2011-10-04 10:42:00,489.41999999999996,322
569424,15529.0,2011-10-04 10:49:00,427.57,334
569457,14606.0,2011-10-04 11:29:00,117.94,61
569459,16713.0,2011-10-04 11:33:00,702.04,374
569460,13895.0,2011-10-04 11:33:00,973.81,511
569461,16556.0,2011-10-04 11:36:00,757.42,548
569462,17014.0,2011-10-04 11:36:00,188.05,55
569467,14291.0,2011-10-04 11:44:00,610.42,526
569468,16186.0,2011-10-04 11:56:00,666.21,440
569469,16360.0,2011-10-04 12:22:00,1007.05,559
569470,17673.0,2011-10-04 12:25:00,306.88,307
569471,15046.0,2011-10-04 12:38:00,244.06,63
569472,14515.0,2011-10-04 12:38:00,583.42,399
569474,14178.0,2011-10-04 12:39:00,198.74,218
569479,13408.0,2011-10-04 12:41:00,971.46,662
569480,13408.0,2011-10-04 12:42:00,23.8,4
569481,15255.0,2011-10-04 12:43:00,890.85,489
569482,14184.0,2011-10-04 12:43:00,452.89,127
569483,14057.0,2011-10-04 12:45:00,390.26,174
569484,14057.0,2011-10-04 12:46:00,45.0,12
569486,15339.0,2011-10-04 12:51:00,316.17,257
569487,13351.0,2011-10-04 12:55:00,373.94,117
569488,16440.0,2011-10-04 13:10:00,433.01,459
569489,12457.0,2011-10-04 13:13:00,196.35,33
569491,14056.0,2011-10-04 13:25:00,528.68,240
569492,16333.0,2011-10-04 13:30:00,3733.0,2584
569493,13317.0,2011-10-04 13:35:00,959.7,535
569494,15739.0,2011-10-04 13:42:00,449.12,472
569496,12395.0,2011-10-04 13:45:00,346.68,118
569513,14332.0,2011-10-04 13:55:00,466.3,242
569514,15228.0,2011-10-04 13:56:00,1162.68,750
569515,15181.0,2011-10-04 13:58:00,254.48,292
569518,13263.0,2011-10-04 14:28:00,127.85000000000001,55
569519,13792.0,2011-10-04 14:31:00,120.95,64
569520,17667.0,2011-10-04 14:32:00,304.5,130
569521,16474.0,2011-10-04 14:33:00,580.73,248
569522,12664.0,2011-10-04 14:41:00,310.0,73
569523,16033.0,2011-10-04 14:41:00,368.38,146
569524,14506.0,2011-10-04 14:42:00,683.59,216
569527,12512.0,2011-10-04 14:53:00,122.33,95
569528,16242.0,2011-10-04 14:53:00,825.29,474
569529,12512.0,2011-10-04 14:55:00,15.7,4
569530,17957.0,2011-10-04 14:58:00,111.68,287
569531,12695.0,2011-10-04 15:02:00,163.1,34
569532,13552.0,2011-10-04 15:19:00,425.52,179
569533,16374.0,2011-10-04 15:21:00,316.73,188
569535,15044.0,2011-10-04 15:41:00,444.71,157
569536,13269.0,2011-10-04 15:44:00,476.52,294
569537,13269.0,2011-10-04 15:45:00,97.7,90
569538,14462.0,2011-10-04 15:55:00,301.87,193
569539,18102.0,2011-10-04 15:58:00,557.76,112
569546,15276.0,2011-10-04 16:39:00,135.31,64
569550,15955.0,2011-10-04 17:32:00,8.5,10
569555,17728.0,2011-10-05 08:17:00,1943.1299999999999,1019
569556,14936.0,2011-10-05 08:50:00,1105.16,725
569557,14936.0,2011-10-05 08:52:00,33.0,4
569558,14936.0,2011-10-05 08:53:00,622.84,366
569559,12971.0,2011-10-05 09:31:00,171.59999999999997,120
569560,14511.0,2011-10-05 09:42:00,318.44,170
569561,13468.0,2011-10-05 09:42:00,122.05,35
569562,12720.0,2011-10-05 09:43:00,485.78,398
569563,12481.0,2011-10-05 09:46:00,1307.76,790
569564,13989.0,2011-10-05 09:47:00,369.40999999999997,444
569565,16722.0,2011-10-05 09:52:00,314.5,475
569566,14739.0,2011-10-05 09:55:00,609.78,546
569567,16059.0,2011-10-05 09:56:00,105.30000000000001,40
569568,12700.0,2011-10-05 09:57:00,1476.19,890
569569,18061.0,2011-10-05 09:59:00,233.5,38
569570,16684.0,2011-10-05 10:06:00,13760.02,7020
569571,16684.0,2011-10-05 10:09:00,2487.4,2788
569572,16684.0,2011-10-05 10:10:00,1800.0,5000
569573,17511.0,2011-10-05 10:11:00,3855.84,2085
569574,15127.0,2011-10-05 10:30:00,406.53,251
569575,16106.0,2011-10-05 10:37:00,108.38,74
569576,17739.0,2011-10-05 10:38:00,434.65000000000003,87
569577,12828.0,2011-10-05 10:53:00,245.8,152
569579,17666.0,2011-10-05 11:06:00,409.08,356
569580,15039.0,2011-10-05 11:16:00,185.87,107
569581,15081.0,2011-10-05 11:16:00,80.30000000000001,32
569583,15039.0,2011-10-05 11:17:00,2.95,1
569590,13949.0,2011-10-05 11:25:00,302.91,257
569629,15249.0,2011-10-05 11:37:00,641.57,307
569630,13458.0,2011-10-05 11:44:00,498.36,246
569631,13483.0,2011-10-05 11:53:00,140.34,160
569632,13808.0,2011-10-05 11:57:00,639.3000000000001,254
